relative_seconds,direction,src,src_port,dst,dst_port,udp_payload_bytes,captured_frame_bytes
8.786717,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
8.991412,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
9.195644,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
9.400354,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
9.605895,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
9.756330,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
9.967894,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
10.220158,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
10.424819,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
10.440013,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,19,61
10.443958,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,12,54
10.509229,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
10.511861,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,724,766
10.511861,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,739,781
10.511861,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,733,775
10.511861,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,714,756
10.513011,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,717,759
10.513011,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,780,822
10.526631,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
10.528327,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,758,800
10.528328,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,745,787
10.528328,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,730,772
10.528328,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,766,808
10.528814,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,774,816
10.545242,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,776,818
10.545242,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,750,792
10.545242,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,740,782
10.545242,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,779,821
10.561420,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,782,824
10.561421,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,799,841
10.561421,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,367,409
10.578490,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,329,371
10.588198,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
10.628826,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
10.671083,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
10.712609,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
10.936733,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
10.954996,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,818,860
10.955062,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,328,370
10.997040,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,743,785
10.997040,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,812,854
10.997040,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,789,831
10.997040,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,787,829
11.014099,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,744,786
11.014099,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,645,687
11.014099,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,620,662
11.014099,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,381,423
11.029826,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,173,215
11.235346,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
11.431616,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
11.516022,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,26,68
11.756429,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
11.960738,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
11.991793,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
12.034317,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
12.235054,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
12.435731,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
12.636861,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
12.830337,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
12.837784,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
12.871440,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,35,77
13.072232,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
13.123349,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,25,67
13.323980,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
13.373520,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,25,67
13.406864,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,25,67
13.607618,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
13.623173,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,34,76
13.675575,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,123,165
13.718494,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,27,69
13.760602,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
13.833747,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
13.876437,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
13.894272,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,24,66
13.899574,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
13.927353,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,24,66
13.943469,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,35,77
14.044973,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,813,855
14.045098,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,822,864
14.045154,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,145,187
14.100926,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,840,882
14.100926,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,702,744
14.187208,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.228762,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
14.253487,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.295961,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
14.319932,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
14.362653,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,34,76
14.374451,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.412117,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
14.421795,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.463235,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
14.476995,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.530427,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,13,55
14.536853,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.569112,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,84,126
14.579532,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
14.593271,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.613019,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
14.623313,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.646644,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
14.660206,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.664148,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
14.674946,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.697994,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
14.709469,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.713389,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
14.726912,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.746983,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
14.753249,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.764367,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
14.780114,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.797792,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
14.806842,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.813956,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,20,62
14.825642,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
14.831396,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
14.843921,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.847430,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
14.854534,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.881092,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,30,72
14.889346,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.898290,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
14.909470,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
14.932925,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
14.947678,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
14.987381,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.032126,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.075785,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,93,135
15.115245,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,28,70
15.135985,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.181834,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
15.208429,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.248967,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
15.271196,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.315871,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.416675,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
15.467334,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,29,71
15.525409,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.567682,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.579135,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.617001,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.630319,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.668003,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.675483,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.717686,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
15.736832,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.784509,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
15.799429,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.822726,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,26,68
15.851522,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.856141,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.869034,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,30,72
15.873974,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,11,53
15.902541,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.907617,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.918328,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
15.925218,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.953667,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
15.962285,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
15.969440,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
15.980656,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.003065,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.013005,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.018950,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.030643,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.052347,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.063552,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.069843,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.079825,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.103422,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.111235,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
16.119414,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.127715,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.152994,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
16.161013,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.170260,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.177923,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.203929,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.211248,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.219754,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.228282,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.253233,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.262255,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.271039,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.278256,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.304463,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.311371,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,25,67
16.319828,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.327734,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.353920,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,30,72
16.361413,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.371384,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.378009,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.404645,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.411415,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.420594,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.428457,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.454405,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.463540,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.471931,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.479171,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.505187,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.512156,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.521290,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.529968,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.554685,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.565550,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.572544,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.583022,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.605821,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.610447,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.621912,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.629148,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.655263,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.664373,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.672637,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.682262,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.705972,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.715873,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.722035,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.733051,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.755514,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.766443,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.772836,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.782844,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.807024,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.816375,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
16.822367,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
16.824894,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.855971,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,30,72
16.858464,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.875348,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.883555,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.906800,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.917330,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.922775,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
16.925323,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.956312,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.959723,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
16.973665,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
16.984100,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.007220,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.017834,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.023145,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.026294,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.056745,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.059487,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.074048,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.077462,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.107777,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.111201,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.123572,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,12,54
17.131359,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.157129,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.166135,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.176383,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.189137,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.208086,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.221202,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.241453,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.253477,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.274986,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.287386,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.291180,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.297610,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.318789,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
17.324498,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.329629,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.341897,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.349927,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.358085,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,30,72
17.371492,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.375432,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.382534,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.391488,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.403024,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
17.424955,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.434538,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.442331,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.455913,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.475914,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.487660,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.509280,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.518599,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.542648,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.549909,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.558747,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.566758,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.592318,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.600270,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.609693,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.618647,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.643119,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.651928,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.659170,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,10,52
17.669058,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.694514,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.701146,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
17.710556,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.719295,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.743707,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.751162,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.759517,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.769345,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.792992,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.801794,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
17.810761,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
17.817973,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
17.844369,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,11,53
